"id","deployment_code","community_name","latitude","longitude","plaque_text","filter_project_completion_year","location_type","project_type","filter_country_id","country_name","partner_name","filter_project_type","modified"
"4384","ET.GOH.Q4.10.067.332","Giragubo","13.983055555556","39.592777777778","Gideon Yu for @jack's birthday","2012","Village","Shallow Bore Hole","1","Ethiopia","A Glimmer of Hope","23","2012-10-05 11:54:12"
"4385","ET.GOH.Q4.10.067.333","Mesegaguh","14.111111111111","39.584444444444","Gideon Yu for @jack's birthday","2012","Village","Shallow Bore Hole","1","Ethiopia","A Glimmer of Hope","23","2012-10-05 11:54:12"
"4386","ET.GOH.Q4.10.067.334","Hidad","13.951944444444","39.597769","Gideon Yu for @jack's birthday","2012","Village","Shallow Bore Hole","1","Ethiopia","A Glimmer of Hope","23","2012-10-05 11:54:13"
"4387","ET.GOH.Q4.10.067.335","T/Karenchew","13.956111111111","39.585277777778","Gideon Yu for @jack's birthday","2012","Village","Shallow Bore Hole","1","Ethiopia","A Glimmer of Hope","23","2012-10-05 11:54:13"
"4388","ET.GOH.Q4.10.067.336","Meala","14.003888888889","39.561666666667","Kristen Bell & friends","2012","Village","Shallow Bore Hole","1","Ethiopia","A Glimmer of Hope","23","2012-10-05 11:54:13"
"4389","ET.GOH.Q4.10.067.337","T/golgol","13.996666666667","39.539166666667","Kristen Bell & friends","2012","Village","Shallow Bore Hole","1","Ethiopia","A Glimmer of Hope","23","2012-10-05 11:54:13"
"4390","ET.GOH.Q4.10.067.338","Berek","14.0275","39.598611111111"," @jack and followers","2012","Village","Hand-Dug Well","1","Ethiopia","A Glimmer of Hope","1","2012-10-05 11:54:13"
"4391","ET.GOH.Q4.10.067.339","Mai Ef","14.028055555556","39.5875"," @jack and followers","2012","Village","Hand-Dug Well","1","Ethiopia","A Glimmer of Hope","1","2012-10-05 11:54:13"
"4392","ET.GOH.Q4.10.067.340","Gramshalu","14.012777777778","39.613055555556"," @jack and followers","2012","Village","Hand-Dug Well","1","Ethiopia","A Glimmer of Hope","1","2012-10-05 11:54:13"
"4393","ET.GOH.Q4.10.067.341","Meakuak","14.011388888889","39.602222222222"," @jack and followers","2012","Village","Hand-Dug Well","1","Ethiopia","A Glimmer of Hope","1","2012-10-05 11:54:13"
"4394","ET.GOH.Q4.10.067.342","Mai Darg","14.023055555556","39.573055555556"," @jack and followers","2012","Village","Hand-Dug Well","1","Ethiopia","A Glimmer of Hope","1","2012-10-05 11:54:13"
"4395","ET.GOH.Q4.10.067.343","Bethebo","14.0225","39.580555555556","Grace's Water campaign","2012","Village","Hand-Dug Well","1","Ethiopia","A Glimmer of Hope","1","2012-10-05 11:54:13"
"4396","ET.GOH.Q4.10.067.344","Kebero Emni","14.005277777778","39.605555555556","A Real Christmas Gift","2012","Village","Hand-Dug Well","1","Ethiopia","A Glimmer of Hope","1","2012-10-05 11:54:13"
"4397","ET.GOH.Q4.10.067.345","Hutsa","13.982222222222","39.631388888889","Broadlands Well","2012","Village","Hand-Dug Well","1","Ethiopia","A Glimmer of Hope","1","2012-10-05 11:54:13"
"4398","ET.GOH.Q4.10.067.346","Endatsadkan","14.0325","39.597777777778","Cannon, California, USA","2012","Village","Hand-Dug Well","1","Ethiopia","A Glimmer of Hope","1","2012-10-05 11:54:13"
"4399","ET.GOH.Q4.10.067.347","Mai Filfil","14.044444444444","39.580277777778","Donated by Brenden Mulligan, family, and friends.","2012","Village","Hand-Dug Well","1","Ethiopia","A Glimmer of Hope","1","2012-10-05 11:54:13"
"4400","ET.GOH.Q4.10.067.348","Mai Kidase","14.020555555556","39.554444444444","Given for the Glory of God Brad's B-Day 12/10/10","2012","Village","Hand-Dug Well","1","Ethiopia","A Glimmer of Hope","1","2012-10-05 11:54:13"
"4401","ET.GOH.Q4.10.067.349","Mai Ayni","14.064166666667","39.550555555556","Blessed to be a blessing","2012","Village","Hand-Dug Well","1","Ethiopia","A Glimmer of Hope","1","2012-10-05 11:54:13"
"4402","ET.GOH.Q4.10.067.350","Shwaka","14.055555555556","39.544166666667","Jehovah Jireh: God our Provider supplies our Needs","2012","Village","Hand-Dug Well","1","Ethiopia","A Glimmer of Hope","1","2012-10-09 13:36:19"
"4403","ET.GOH.Q4.10.067.351","Serdi Abo Niguse","14.056666666667","39.560555555556","The Twelve Days of Giving","2012","Village","Hand-Dug Well","1","Ethiopia","A Glimmer of Hope","1","2012-10-05 11:54:13"
"4404","ET.GOH.Q4.10.067.352","Beles - 2","14.008333333333","39.576111111111","The Twelve Days of Giving","2012","Village","Hand-Dug Well","1","Ethiopia","A Glimmer of Hope","1","2012-10-05 11:54:13"
"4405","ET.GOH.Q4.10.067.353","Tikwo","14.001388888889","39.583055555556","From the hearts of Gowalla users around the world.","2012","Village","Hand-Dug Well","1","Ethiopia","A Glimmer of Hope","1","2012-10-05 11:54:13"
"4406","ET.GOH.Q4.10.067.354","Guho","13.972222222222","39.646388888889","From the hearts of Gowalla users around the world.","2012","Village","Hand-Dug Well","1","Ethiopia","A Glimmer of Hope","1","2012-10-05 11:54:13"
"4407","ET.GOH.Q4.10.067.355","Mesanu","13.968611111111","39.635","The Big Christmas Giveaway - The City Church","2012","Village","Hand-Dug Well","1","Ethiopia","A Glimmer of Hope","1","2012-10-05 11:54:13"
"4408","ET.GOH.Q4.10.067.356","Sesewule","13.978611111111","39.610555555556","ChaseJarvis LIVE","2012","Village","Hand-Dug Well","1","Ethiopia","A Glimmer of Hope","1","2012-10-05 11:54:13"
"4409","ET.GOH.Q4.10.067.357","Maiashe","13.909722222222","39.533055555556","PUYALLUP FOURSQUARE UNITED GENERATION","2012","Village","Hand-Dug Well","1","Ethiopia","A Glimmer of Hope","1","2012-10-05 11:54:13"
"4410","ET.GOH.Q4.10.067.358","Maysilahat","13.939722222222","39.574722222222","Cannon, California, USA www.CannonCorp.us","2012","Village","Hand-Dug Well","1","Ethiopia","A Glimmer of Hope","1","2012-10-05 14:58:56"
"4411","ET.GOH.Q4.10.067.359","K/Mayncheba","13.955833333333","39.5505549","The Mekhail Family","2012","Village","Hand-Dug Well","1","Ethiopia","A Glimmer of Hope","1","2012-10-09 13:37:23"
"4412","ET.GOH.Q4.10.067.360","A/nihbi","13.982777777778","39.578333333333","mycharity: water","2012","Village","Hand-Dug Well","1","Ethiopia","A Glimmer of Hope","1","2012-10-05 11:54:13"
"4413","ET.GOH.Q4.10.067.361","Zingah","14.016944444444","39.6394439","mycharity: water","2012","Village","Hand-Dug Well","1","Ethiopia","A Glimmer of Hope","1","2012-10-05 11:54:13"
"4414","ET.GOH.Q4.10.067.362","Mishat-Adgi","14.001944444444","39.645","mycharity: water","2012","Village","Hand-Dug Well","1","Ethiopia","A Glimmer of Hope","1","2012-10-05 11:54:14"
"4415","ET.GOH.Q4.10.067.363","Meala - 2","14.003055555556","39.646944444444","mycharity: water","2012","Village","Hand-Dug Well","1","Ethiopia","A Glimmer of Hope","1","2012-10-05 11:54:14"
"4416","ET.GOH.Q4.10.067.364","Gra-Kubi","14.016388888889","39.648611111111",,"2012","Village","Hand-Dug Well","1","Ethiopia","A Glimmer of Hope","1","2012-10-05 14:58:34"
"4417","ET.GOH.Q4.10.067.365","Af-Hala","14.0375","39.665555555556","mycharity: water","2012","Village","Hand-Dug Well","1","Ethiopia","A Glimmer of Hope","1","2012-10-05 11:54:14"
"4418","ET.GOH.Q4.10.067.366","Gira-Neged","14.036111111111","39.656666666667","Andrew Keller's 25th Birthday","2012","Village","Hand-Dug Well","1","Ethiopia","A Glimmer of Hope","1","2012-10-05 11:54:14"
"4419","ET.GOH.Q4.10.067.367","Ziban-Hidmo","14.040833333333","39.648055555556","mycharity: water","2012","Village","Hand-Dug Well","1","Ethiopia","A Glimmer of Hope","1","2012-10-05 11:54:14"
"4420","ET.GOH.Q4.10.067.368","Se-a-se-a","14.036944444444","39.637222222222","henryforh2o","2012","Village","Hand-Dug Well","1","Ethiopia","A Glimmer of Hope","1","2012-10-05 11:54:14"
"4421","ET.GOH.Q4.10.067.369","Gira-Mechen","14.029722222222","39.647777777778","mycharity: water","2012","Village","Hand-Dug Well","1","Ethiopia","A Glimmer of Hope","1","2012-10-05 14:59:19"
"4422","ET.GOH.Q4.10.067.370","Gira-Warday","13.975583333333","39.649166666667","Jesus is overflowing with love for you: John 4:14","2012","Village","Hand-Dug Well","1","Ethiopia","A Glimmer of Hope","1","2012-10-05 11:54:14"
"4423","ET.GOH.Q4.10.067.371","Akremet","14.05549","39.654444444444","Climbing Mt. Kilimanjaro","2012","Village","Hand-Dug Well","1","Ethiopia","A Glimmer of Hope","1","2012-10-05 11:54:14"
"4424","ET.GOH.Q4.10.067.372","Aumukti","14.046111111111","39.653055555556","Climbing Mt. Kilimanjaro","2012","Village","Hand-Dug Well","1","Ethiopia","A Glimmer of Hope","1","2012-10-05 11:54:14"
"4425","ET.GOH.Q4.10.067.373","Gira-Aedug","14.079166666667","39.620833333333","From WhiskyCast.com Listeners Worldwide With Love","2012","Village","Hand-Dug Well","1","Ethiopia","A Glimmer of Hope","1","2012-10-05 11:54:14"
"4426","ET.GOH.Q4.10.067.374","Mieraf-Shenkato","14.067777777778","39.635555555556","The Virgil Wallace Legacy Team Comes Alongside You","2012","Village","Hand-Dug Well","1","Ethiopia","A Glimmer of Hope","1","2012-10-05 11:54:14"
"4427","ET.GOH.Q4.10.067.375","Miekak","14.073611111111","39.633888888889","30 Bloggers, 30 Days, $30,000","2012","Village","Hand-Dug Well","1","Ethiopia","A Glimmer of Hope","1","2012-10-05 11:54:14"
"4428","ET.GOH.Q4.10.067.376","Maizibio","13.922777777778","39.542222222222","30 Bloggers, 30 Days, $30,000","2012","Village","Hand-Dug Well","1","Ethiopia","A Glimmer of Hope","1","2012-10-05 11:54:14"
"4429","ET.GOH.Q4.10.067.377","Mistay-Kefti","14.042777777778","39.62","Turning wine into water..John & Jennifer Emory","2012","Village","Hand-Dug Well","1","Ethiopia","A Glimmer of Hope","1","2012-10-05 11:54:14"
"4430","ET.GOH.Q4.10.067.378","Nekae","14.024166666667","39.615833333333","mycharity: water","2012","Village","Spring Protection","1","Ethiopia","A Glimmer of Hope","5","2012-10-05 11:54:14"
"4431","ET.GOH.Q4.10.067.379","Ruba Kado","14.020833333333","39.618888888889","Kristen Bell & friends","2012","Village","Spring Protection","1","Ethiopia","A Glimmer of Hope","5","2012-10-05 11:54:14"
"4432","ET.GOH.Q4.10.067.380","Bealt Harmaz","14.02","39.5761109","mycharity: water","2012","Village","Hand-Dug Well (Rehabilitated)","1","Ethiopia","A Glimmer of Hope","4","2012-10-05 11:54:14"
"4433","ET.GOH.Q4.10.067.381","Walka","13.988055555556","39.620277777778","mycharity: water","2012","Village","Hand-Dug Well (Rehabilitated)","1","Ethiopia","A Glimmer of Hope","4","2012-10-05 11:54:14"
"4434","ET.GOH.Q4.10.067.382","Maygeday","13.994444444444","39.578888888889","mycharity: water","2012","Village","Hand-Dug Well (Rehabilitated)","1","Ethiopia","A Glimmer of Hope","4","2012-10-05 11:54:14"
"4435","ET.GOH.Q4.10.067.383","Menchehene","14.04","39.5805549","mycharity: water","2012","Village","Spring Protection (Rehabilitated)","1","Ethiopia","A Glimmer of Hope","7","2012-10-05 11:54:14"
"4436","ET.GOH.Q4.10.067.384","Maihabats","14.122777777778","39.161388888889","Alyssa Milano & friends","2012","Village","Hand-Dug Well","1","Ethiopia","A Glimmer of Hope","1","2012-10-05 11:54:14"
"4437","ET.GOH.Q4.10.067.385","Girarsi","14.151666666667","39.166388888889","Kuldeep Malkani's 35th Birthday","2012","Village","Hand-Dug Well","1","Ethiopia","A Glimmer of Hope","1","2012-10-05 11:54:14"
"4438","ET.GOH.Q4.10.067.387","Egriableo","14.166944444444","39.115555555556","mycharity: water","2012","Village","Hand-Dug Well","1","Ethiopia","A Glimmer of Hope","1","2012-10-05 11:54:14"
"4439","ET.GOH.Q4.10.067.388","Gubo - 2","14.105833333333","38.9075","Alyssa Milano & friends","2012","Village","Hand-Dug Well","1","Ethiopia","A Glimmer of Hope","1","2012-10-05 11:54:14"
"4440","ET.GOH.Q4.10.067.389","Maylito","14.104722222222","38.898055555556"," @jack and followers","2012","Village","Hand-Dug Well","1","Ethiopia","A Glimmer of Hope","1","2012-10-05 11:54:14"
"4441","ET.GOH.Q4.10.067.390","Maychirb","14.097222222222","38.950555555556","Alyssa Milano & friends","2012","Village","Hand-Dug Well","1","Ethiopia","A Glimmer of Hope","1","2012-10-05 11:54:15"
"4442","ET.GOH.Q4.10.067.391","Maygif","14.121944444444","38.941388888889","Kristen Bell & friends","2012","Village","Hand-Dug Well","1","Ethiopia","A Glimmer of Hope","1","2012-10-05 11:54:15"
"4443","ET.GOH.Q4.10.067.393","Gra-Ankow","14.064722222222","39.066666666667","mycharity: water","2012","Village","Shallow Bore Hole","1","Ethiopia","A Glimmer of Hope","23","2012-10-05 14:59:45"
"4444","ET.GOH.Q4.10.067.394","Golgol-Abeba","14.039","39.016388888889","mycharity: water","2012","Village","Shallow Bore Hole","1","Ethiopia","A Glimmer of Hope","23","2012-10-05 11:54:15"
"4445","ET.GOH.Q4.10.067.395","Enabered","14.178333333333","38.911111111111"," @jack and followers","2012","Village","Shallow Bore Hole","1","Ethiopia","A Glimmer of Hope","23","2012-10-05 11:54:15"
"4446","ET.GOH.Q4.10.067.396","Maidelaeta","14.165555555556","38.857222222222","mycharity: water","2012","Village","Shallow Bore Hole","1","Ethiopia","A Glimmer of Hope","23","2012-10-05 11:54:15"
"4447","ET.GOH.Q4.10.067.397","Hileyta","14.100277777778","38.903055555556","mycharity: water","2012","Village","Shallow Bore Hole","1","Ethiopia","A Glimmer of Hope","23","2012-10-05 11:54:15"
"4448","ET.GOH.Q4.10.067.398","Maikodo","14.257222222222","39.054722222222","mycharity: water","2012","Village","Shallow Bore Hole","1","Ethiopia","A Glimmer of Hope","23","2012-10-05 11:54:15"
"4449","ET.GOH.Q4.10.067.399","Kuneto","14.380277777778","39.111111111111","Alyssa Milano & friends","2012","Village","Shallow Bore Hole","1","Ethiopia","A Glimmer of Hope","23","2012-10-05 11:54:15"
"4450","ET.GOH.Q4.10.067.400","Girachomay","14.330555555556","39.496111111111","Jessica Stroup's 24th Birthday","2012","Village","Shallow Bore Hole","1","Ethiopia","A Glimmer of Hope","23","2012-10-05 11:54:15"
"4451","ET.GOH.Q4.10.067.401","Giranaequbey","14.341111111111","39.490833333333","Kristen Bell & friends","2012","Village","Shallow Bore Hole","1","Ethiopia","A Glimmer of Hope","23","2012-10-05 11:54:15"
"4452","ET.GOH.Q4.10.067.402","Mai Mesnini","14.235833333333","39.193055555556","Alyssa Milano & friends","2012","Village","Spring Protection","1","Ethiopia","A Glimmer of Hope","5","2012-10-05 11:54:15"
"4453","ET.GOH.Q4.10.067.403","Edabalibanos","14.211111111111","39.203055555556","mycharity: water","2012","Village","Spring Protection","1","Ethiopia","A Glimmer of Hope","5","2012-10-05 11:54:15"
"4454","ET.GOH.Q4.10.067.404","Mai Tekofa","13.713329","39.340277777778","mycharity: water","2012","Village","Spring Protection","1","Ethiopia","A Glimmer of Hope","5","2012-10-05 11:54:15"
"4455","ET.GOH.Q4.10.067.405","Mai Gurae","13.717777777778","39.348611111111","mycharity: water","2012","Village","Spring Protection","1","Ethiopia","A Glimmer of Hope","5","2012-10-05 11:54:15"
"4456","ET.GOH.Q4.10.067.406","Agona","14.071388888889","39.541944444444","mycharity: water","2012","Village","Hand-Dug Well (Rehabilitated)","1","Ethiopia","A Glimmer of Hope","4","2012-10-05 11:54:15"
"4457","ET.GOH.Q4.10.067.407","Dembela","13.755277777778","39.034166666667","mycharity: water","2012","School","Shallow Bore Hole","1","Ethiopia","A Glimmer of Hope","23","2012-10-05 14:36:26"
"4458","ET.GOH.Q4.10.067.408","R/alula","13.688888888889","38.933888888889","mycharity: water","2012","School","Shallow Bore Hole","1","Ethiopia","A Glimmer of Hope","23","2012-10-05 14:36:41"
"4459","ET.GOH.Q4.10.067.410","Gelebeda Primary","13.834444444444","39.163333333333","mycharity: water","2012","School","Shallow Bore Hole","1","Ethiopia","A Glimmer of Hope","23","2013-02-11 18:18:02"
"4460","ET.GOH.Q4.10.067.412","Sendeda","14.00138879","39.586111111111","iNetVideo.com - Entertainment for Charity! iNetVideo.com","2012","School","Shallow Bore Hole","1","Ethiopia","A Glimmer of Hope","23","2012-10-05 14:37:09"
"4461","ET.GOH.Q4.10.067.414","Kilet","13.964166666667","39.639444444444","Wharton For Water & Give Water. Give Life. With care, Sarah Beth Smith.","2012","School","Hand-Dug Well","1","Ethiopia","A Glimmer of Hope","1","2012-10-05 14:37:18"
"4462","ET.GOH.Q4.10.067.415","Debien","14.0972219","39.520277777778","Students for Clean Water at the University of Texas","2012","School","Shallow Bore Hole","1","Ethiopia","A Glimmer of Hope","23","2012-10-05 14:39:42"
"4463","ET.GOH.Q4.10.067.416","Hiwane Primary","14.288055555556","38.964722222222","mycharity: water","2012","School","Pipeline Extension","1","Ethiopia","A Glimmer of Hope","41","2013-02-11 18:20:24"
"4464","ET.GOH.Q4.10.067.418","Adiha","13.733888888889","39.094722219","mycharity: water","2012","Clinic","Shallow Bore Hole","1","Ethiopia","A Glimmer of Hope","23","2012-10-05 14:37:41"
"4465","ET.GOH.Q4.10.067.438","Rehay-1","13.061055555556","39.727888888889","mycharity: water","2012","Village","Shallow Bore Hole","1","Ethiopia","A Glimmer of Hope","23","2012-10-05 11:54:15"
"4466","ET.GOH.Q4.10.067.439","Adikulkal","13.53818","39.41217","mycharity: water","2012","Village","Shallow Bore Hole","1","Ethiopia","A Glimmer of Hope","23","2012-10-05 11:54:15"
"4467","ET.GOH.Q4.10.067.440","Sakeyh","13.078111111111","39.684888888889","mycharity: water","2012","Village","Shallow Bore Hole","1","Ethiopia","A Glimmer of Hope","23","2012-10-05 11:54:15"
"4468","ET.GOH.Q4.10.067.441","Endagiwergis1","13.51957","39.58668","mycharity: water","2012","Village","Shallow Bore Hole","1","Ethiopia","A Glimmer of Hope","23","2012-10-05 11:54:16"
"4469","ET.GOH.Q4.10.067.442","Rehay-2","13.060444444444","39.727083333333","mycharity: water","2012","Village","Shallow Bore Hole","1","Ethiopia","A Glimmer of Hope","23","2012-10-05 11:54:16"
"4470","ET.GOH.Q4.10.067.443","Grahabaau","13.07525","39.730194444444","mycharity: water","2012","Village","Shallow Bore Hole","1","Ethiopia","A Glimmer of Hope","23","2012-10-05 11:54:16"
"4471","ET.GOH.Q4.10.067.444","Grasefah","13.012111111111","39.709916666667","mycharity: water","2012","Village","Shallow Bore Hole","1","Ethiopia","A Glimmer of Hope","23","2012-10-05 11:54:16"
"4472","ET.GOH.Q4.10.067.448","Hawatsi","13.50286","39.56838","mycharity: water","2012","Village","Shallow Bore Hole","1","Ethiopia","A Glimmer of Hope","23","2012-10-05 11:54:16"
"4473","ET.GOH.Q4.10.067.453","Mencherachir","13.081916666667","39.689388888889","mycharity: water","2012","Village","Shallow Bore Hole","1","Ethiopia","A Glimmer of Hope","23","2012-10-05 11:54:16"
"4474","ET.GOH.Q4.10.067.475","Tseadu-Aeman","13.092527777778","39.720888888889","mycharity: water","2012","Village","Spring Protection","1","Ethiopia","A Glimmer of Hope","5","2012-10-05 14:40:04"
"4475","ET.GOH.Q4.10.067.482","Morka Asa","13.090055555556","39.736722222222","mycharity: water","2012","Village","Spring Protection (Rehabilitated)","1","Ethiopia","A Glimmer of Hope","7","2012-10-05 14:40:58"
"4476","HN.WFP.Q1.11.078.017","Buenos Aires","15.12953639","-88.06915283",,"2012",NULL,"Gravity Flow Water System","8","Honduras",NULL,"35","2012-09-26 14:04:22"
"4653","IN.WFP.Q4.10.070.177","Taranagar - 1","21.90719","88.318031","The Macallan in Lalique Project, Shanghai","2012","Village","Rehabilitation","9","India","Water For People","20","2012-11-06 11:44:13"
"4654","IN.WFP.Q4.10.070.178","Tarulia Jr. B School","22.8118","88.551241","charity:water","2012","Village","Other","9","India","Water For People","18","2012-11-06 11:44:13"
"4655","IN.WFP.Q4.10.070.179","Thakurnagar Primary School","22.92721","88.77537","Kristen Bell","2012","School","Other","9","India","Water For People","18","2012-11-06 11:44:13"
"4656","IN.WFP.Q4.10.070.180","Uttar Haradhanpur","21.758","88.13995","Keep Smilin","2012","Village","Rehabilitation","9","India","Water For People","20","2012-11-06 11:44:13"
"4657","IN.WFP.Q4.10.070.181","Uttar Haradhanpur, Guriapur","21.7653","88.13533","The McEvoy Family","2012","Village","Rehabilitation","9","India","Water For People","20","2012-11-06 11:44:13"
"4658","IN.WFP.Q4.10.070.182","Uttar Mahendrapur - 1","21.951057","88.373642","charity:water","2012","Village","Rehabilitation","9","India","Water For People","20","2012-11-06 11:44:13"
"4659","IN.WFP.Q4.10.070.183","Uttarpara Free Primary School, Brojoballbpur","21.72543","88.35545","charity:water","2012","Village","Other","9","India","Water For People","18","2012-11-06 11:44:13"
"4660","IN.WFP.Q4.10.070.184","Vajna - 1","21.97829","88.35951","The Macallan in Lalique Project, The Royal Hotel Limited","2012","Village","Rehabilitation","9","India","Water For People","20","2012-11-06 11:44:13"
"4661","IN.WFP.Q4.10.070.185","Vajna - 2","21.92685","88.36678","charity:water","2012","Village","Rehabilitation","9","India","Water For People","20","2012-11-06 11:44:13"
"4662","ET.GOH.Q1.11.083.547","May Tsaeda","14.034416666667","38.271972222222","The Beidel Family, Freedom Elementary, The Journey","2012","Village","Spring Protection","1","Ethiopia","A Glimmer of Hope","5","2012-11-08 14:22:28"
"4663","ET.GOH.Q1.11.083.548","M/Zawuoy","14.049027777778","38.2715","Water is LIFE. Raised by DIMITRIS KYMPIZIS, GREECE","2012","Village","Spring Protection","1","Ethiopia","A Glimmer of Hope","5","2012-11-08 14:22:28"
"4664","ET.GOH.Q1.11.083.549","M/Ayni","14.042666666667","38.266361111111","Catalyst Well","2012","Village","Spring Protection","1","Ethiopia","A Glimmer of Hope","5","2012-11-08 14:22:28"
"4665","ET.GOH.Q1.11.083.550","E/Gabir","14.189694444444","38.378583333333","Peter Barsoom 40th birthday","2012","Village","Spring Protection","1","Ethiopia","A Glimmer of Hope","5","2012-11-08 14:22:28"
"4666","ET.GOH.Q1.11.083.551","Mayadi","14.041833333333","38.330444444444","Kindness Is Always Fashionable","2012","Village","Spring Protection","1","Ethiopia","A Glimmer of Hope","5","2012-12-05 15:18:33"
"4667","ET.GOH.Q1.11.083.598","Ruba Weyni","14.124166666667","38.663611111111","Imagine all the people sharing all the world","2012","Village","Spring Protection","1","Ethiopia","A Glimmer of Hope","5","2012-12-05 15:18:51"
"4668","ET.GOH.Q1.11.083.599","Mai Filfil","13.997777777778","38.668888888889","Developers Against Poverty : ""Live Life Well""","2012","Village","Spring Protection","1","Ethiopia","A Glimmer of Hope","5","2012-12-05 15:19:11"
"4669","ET.GOH.Q1.11.083.616","May-Chaeda","13.088972222222","39.558055555556","Rev22:17 â€œCome drink freely the Water of Lifeâ€-ACO","2012","Village","Spring Protection","1","Ethiopia","A Glimmer of Hope","5","2012-11-08 14:22:28"
"4670","ET.GOH.Q1.11.083.617","Mai-Waza","13.048222222222","39.534333333333","Rev22:17 â€œCome drink freely the Water of Lifeâ€-ACO","2012","Village","Spring Protection","1","Ethiopia","A Glimmer of Hope","5","2012-12-19 20:10:12"
"4671","ET.GOH.Q1.11.083.618","Adi Hasmi","12.933083333333","39.615083333333","You are God's children and you deserve this water.","2012","Village","Spring Protection","1","Ethiopia","A Glimmer of Hope","5","2012-12-19 20:10:46"
"4672","ET.GOH.Q1.11.083.619","Mai Alak","12.952444444444","39.605972222222","You are God's children and you deserve this water.","2012","Village","Spring Protection","1","Ethiopia","A Glimmer of Hope","5","2012-12-19 20:11:01"
"4673","ET.GOH.Q1.11.083.620","Endaba Libanos","13.137166666667","39.598722222222","With love from the friends & family of AS, JG, AT, EJ","2012","Village","Spring Protection","1","Ethiopia","A Glimmer of Hope","5","2012-12-05 15:20:29"
"4674","ET.GOH.Q1.11.083.621","Mai Girar","13.095083333333","39.457638888889","Walk to inspire others. Rob Koranda 1979-2003","2012","Village","Spring Protection","1","Ethiopia","A Glimmer of Hope","5","2012-12-05 15:20:43"
"4675","ET.GOH.Q1.11.083.483","E/michael","14.111","38.345138888889","The Art of Non-Conformity","2012","Village","Drilled Well","1","Ethiopia","A Glimmer of Hope","3","2012-11-08 14:22:28"
"4676","ET.GOH.Q1.11.083.484","Ruba-Hutsa","14.13565","38.28862","The Art of Non-Conformity","2012","Village","Drilled Well","1","Ethiopia","A Glimmer of Hope","3","2012-12-05 15:21:02"
"4677","ET.GOH.Q1.11.083.485","Mistay May Chew","13.31155","39.3499","The Art of Non-Conformity","2012","Village","Drilled Well","1","Ethiopia","A Glimmer of Hope","3","2012-12-05 15:21:22"
"4678","ET.GOH.Q1.11.083.486","Adi Watot","13.75971","39.046","The Art of Non-Conformity","2012","Village","Drilled Well","1","Ethiopia","A Glimmer of Hope","3","2012-12-05 15:21:39"
"4679","ET.GOH.Q1.11.083.487","Werki Hazila","13.5858","38.98682","The Art of Non-Conformity","2012","Village","Drilled Well","1","Ethiopia","A Glimmer of Hope","3","2012-12-05 15:22:00"
"4680","ET.GOH.Q1.11.083.488","Maywediwerku","14.127527777778","38.319888888889","The Art of Non-Conformity","2012","Village","Drilled Well","1","Ethiopia","A Glimmer of Hope","3","2012-12-05 15:32:48"
"4681","ET.GOH.Q1.11.083.489"," Serwe","13.63763","38.93916","The Macallan in Lalique project, New York","2012","Village","Drilled Well","1","Ethiopia","A Glimmer of Hope","3","2012-11-08 14:22:28"
"4682","ET.GOH.Q1.11.083.490","Mayamak","14.113861111111","38.346083333333","The Bisenius Family. Give Love Exclusively in This Amazing Life!","2012","Village","Drilled Well","1","Ethiopia","A Glimmer of Hope","3","2012-12-05 15:33:05"
"4683","ET.GOH.Q1.11.083.491","Argizana","14.104638888889","38.337638888889","Esther & Ike Stern","2012","Village","Drilled Well","1","Ethiopia","A Glimmer of Hope","3","2012-12-05 15:33:20"
"4684","ET.GOH.Q1.11.083.492","Endamamas","14.078611111111","38.403555555556","David Roeske","2012","Village","Drilled Well","1","Ethiopia","A Glimmer of Hope","3","2012-12-05 15:33:41"
"4685","ET.GOH.Q1.11.083.493","Zegebray","14.079777777778","38.404583333333","Nelson Kunkel","2012","Village","Drilled Well","1","Ethiopia","A Glimmer of Hope","3","2012-12-05 15:33:57"
"4686","ET.GOH.Q1.11.083.494","Sewhi","14.04702","38.8692","Jessica Stam","2012","Village","Drilled Well","1","Ethiopia","A Glimmer of Hope","3","2012-12-05 15:34:15"
"4687","ET.GOH.Q1.11.083.495","Grakicha","14.082555555556","38.398027777778","David Burrell","2012","Village","Drilled Well","1","Ethiopia","A Glimmer of Hope","3","2012-12-05 15:34:32"
"4688","ET.GOH.Q1.11.083.496","Maytsebarit","14.09075","38.380388888889","Kate Hobbs","2012","Village","Drilled Well","1","Ethiopia","A Glimmer of Hope","3","2012-12-05 15:34:56"
"4689","ET.GOH.Q1.11.083.497","Mayhamashen","14.075388888889","38.39475","Gelila Bekele & Tyler Perry","2012","Village","Drilled Well","1","Ethiopia","A Glimmer of Hope","3","2012-12-05 15:35:16"
"4690","ET.GOH.Q1.11.083.498","Endaetayromhay","14.031","38.37525","Noah Katz","2012","Village","Drilled Well","1","Ethiopia","A Glimmer of Hope","3","2012-12-05 15:35:36"
"4691","ET.GOH.Q1.11.083.499","Mayfilfallo","14.089444444444","38.330361111111","Sheila L Marcelo","2012","Village","Drilled Well","1","Ethiopia","A Glimmer of Hope","3","2012-12-05 15:35:55"
"4692","ET.GOH.Q1.11.083.500","Tsahlo","14.085833333333","38.362416666667","Mela Group","2012","Village","Drilled Well","1","Ethiopia","A Glimmer of Hope","3","2012-12-05 15:36:15"
